event_id,user_id,timestamp,device_type,browser,is_vpn,failed_logins,session_duration,bytes_sent,bytes_received,ip,success,label
9846,1654,2025-02-28 19:11:00,mobile,chrome,0,0,114.17240763564944,22812.408752811665,9911.26226602074,10.181.118.53,0,0
9847,1462,2025-02-08 13:37:00,mobile,firefox,0,2,163.19451420921334,10974.12567320979,53685.59198901696,10.138.30.183,1,0
9848,1749,2025-01-29 05:57:00,tablet,safari,0,2,,122520.5352941413,35243.32221452157,10.228.48.61,1,0
9849,1021,2025-01-01 18:52:00,mobile,chrome,1,1,139.94357514327783,25021.284714746034,31128.385756769923,10.70.136.121,1,0
9850,326,2025-02-18 05:43:00,mobile,chrome,0,0,134.6264873777982,8353.779000925044,14594.569892307069,10.6.180.210,1,0
9851,1379,2025-01-21 08:14:00,mobile,firefox,0,3,80.0892841127311,12237.998730138775,8260.490366225264,10.69.203.49,1,0
9852,434,2025-02-25 11:57:00,tablet,edge,1,0,264.57414019704055,6515.7238598468175,52586.586900797636,10.128.176.52,1,0
9853,1260,2025-01-15 15:46:00,mobile,chrome,1,0,206.05789628125115,,4102.834761441838,10.100.110.200,1,0
9854,301,2025-01-27 05:39:00,desktop,firefox,0,0,108.69390290158401,13221.481837685838,160725.07420477478,10.101.228.105,0,0
9855,79,2025-02-19 17:56:00,mobile,chrome,1,2,420.1379981009217,25712.443660685643,7268.883115661087,10.55.180.55,0,0
9856,892,2025-01-10 02:32:00,mobile,firefox,1,0,29.2040248653095,41435.9492089422,6957.124723974936,10.177.9.178,1,0
9857,1185,2025-01-17 12:37:00,mobile,firefox,0,0,556.255659782672,23411.269037984297,34583.90615764319,10.227.58.64,1,0
9858,311,2025-02-17 12:22:00,desktop,firefox,0,3,47.808738350496576,79861.58794371772,7267.306093826317,10.63.182.51,1,0
9859,1570,2025-01-20 00:54:00,desktop,chrome,0,2,228.16950917332082,31763.886324141666,34163.075157245934,10.73.66.72,1,0
9860,1302,2025-02-27 10:57:00,mobile,chrome,0,2,300.4842320431877,9920.574116032996,27626.186946378635,10.225.1.137,0,0
9861,1601,2025-02-02 06:24:00,tablet,safari,0,1,37.284772548586666,40135.95170685387,23573.33764267444,10.17.89.188,1,0
9862,726,2025-02-19 12:19:00,mobile,chrome,0,2,29.799558827796172,86839.14784051904,72268.93954440998,10.247.116.177,1,0
9863,1319,2025-02-02 20:15:00,desktop,chrome,0,2,102.36435277945904,9387.565603492614,5408.393389648342,10.103.217.122,1,0
9864,1929,2025-01-03 17:03:00,desktop,chrome,1,2,46.4478621480646,30329.2409674816,15802.497735832936,10.21.188.97,1,0
9865,365,2025-02-18 15:48:00,mobile,safari,0,0,163.54737648209536,20585.718643545977,93179.36707025768,10.103.11.150,0,0
9866,1634,2025-01-26 04:28:00,desktop,chrome,0,2,345.1705728729776,15251.540096186049,303515.8981405938,10.55.49.233,1,0
9867,1259,2025-01-24 06:37:00,desktop,chrome,0,0,213.5302604420292,5505.60941329803,21971.663071598046,10.83.21.204,1,0
9868,1449,2025-02-14 04:19:00,mobile,chrome,0,0,35.439678944108614,12863.79776881995,4018.5890219018756,10.184.41.43,1,0
9869,1252,2025-01-17 20:52:00,mobile,chrome,1,1,124.67947601355542,189863.86236880114,85136.65395426686,10.39.191.125,0,0
9870,1378,2025-01-26 16:23:00,tablet,firefox,0,2,616.8742122970108,15831.611053609116,5342.5232614066035,10.221.225.175,1,0
9871,1560,2025-02-06 11:52:00,desktop,chrome,0,2,24.819387793393396,12665.739830290793,9188.472666081085,10.107.186.128,1,0
9872,80,2025-02-05 14:15:00,tablet,chrome,0,1,64.57780200463863,30694.467292225392,63045.45061812374,10.229.192.39,1,0
9873,64,2025-02-13 16:43:00,desktop,chrome,0,3,119.08129368345492,19543.13772394675,20781.23960076915,10.91.136.42,1,1
9874,168,2025-01-05 22:25:00,desktop,edge,0,1,3.331124412472664,16639.040786904367,36282.8336317555,10.251.190.233,0,0
9875,1860,2025-03-01 13:20:00,mobile,firefox,0,1,30.2903682879072,17507.480260141947,114367.40646240592,10.59.69.182,1,0
9876,865,2025-02-06 11:43:00,desktop,safari,0,0,147.50827956468208,23589.302112706155,962950.3129574665,10.213.135.19,1,0
9877,1983,2025-02-07 02:21:00,mobile,chrome,0,1,132.37727446655492,3103.3581862549686,4500.640062606506,10.158.232.102,0,0
9878,1830,2025-02-22 22:57:00,mobile,chrome,1,3,106.37511430822816,67737.48309585653,8734.616895315927,10.80.53.27,1,0
9879,690,2025-01-30 10:39:00,desktop,chrome,1,1,114.77851877028728,37487.076920036976,8338.086857748594,10.193.80.102,1,0
9880,189,2025-01-02 19:40:00,mobile,chrome,0,0,68.9955079546863,235430.31231195046,355738.6167661068,10.45.84.142,0,0
9881,1686,2025-01-08 23:37:00,desktop,chrome,0,2,109.91880020454417,40939.036800225615,22682.89318147799,10.232.122.112,1,0
9882,841,2025-02-26 20:20:00,desktop,chrome,1,2,47.16219831820584,28056.797773926643,166633.8728774462,10.202.108.26,1,0
9883,596,2025-03-01 05:10:00,desktop,safari,0,1,103.81696255092756,16264.58405483254,26503.233855046477,10.111.149.185,0,0
9884,1588,2025-01-06 00:44:00,mobile,chrome,1,2,28.74758652448229,3607.984434901517,9289.590209342225,10.148.210.20,1,0
9885,965,2025-02-11 02:23:00,mobile,chrome,0,1,52.471339023542505,16351.846496355509,27248.630062134263,10.32.115.120,1,0
9886,640,2025-02-09 15:21:00,desktop,chrome,0,0,29.285096886399764,5396.521693975836,6928.131877113018,10.46.120.201,1,0
9887,793,2025-01-10 21:37:00,mobile,safari,0,1,147.77154269803881,77823.02072108143,141146.71323272437,10.168.108.84,1,0
9888,1859,2025-02-17 05:46:00,mobile,edge,0,3,46.65544562371351,38479.66971185326,88641.2090583121,10.106.220.172,1,0
9889,605,2025-01-28 13:56:00,desktop,chrome,0,4,9.54900496522849,16601.601137945112,2847.215648289165,10.39.13.248,1,0
9890,1870,2025-01-14 19:58:00,mobile,edge,0,2,345.99281412409425,19039.04817756121,20779.03824512929,10.229.186.85,1,0
9891,1179,2025-02-03 14:50:00,mobile,chrome,0,1,24.07236280438209,27455.921257258557,17650.5886379562,10.204.154.175,1,0
9892,114,2025-02-24 07:20:00,mobile,safari,0,2,231.86879080757095,57045.0019297213,35538.131406435794,10.185.173.248,0,0
9893,226,2025-01-14 00:18:00,tablet,safari,1,0,,17523.58608404252,9101.259085764126,10.155.189.85,1,0
9894,1233,2025-02-07 03:05:00,desktop,edge,0,2,92.56157755651034,17995.078909175652,92007.3698398148,10.27.201.228,1,0
9895,274,2025-02-13 22:46:00,desktop,chrome,0,2,257.87968140180556,13740.453857527777,5685.7381826531,10.197.120.44,1,0
9896,292,2025-02-07 12:20:00,desktop,safari,0,1,98.21314647182533,70994.10709953865,4679.3251562545565,10.248.155.250,1,0
9897,926,2025-02-09 00:29:00,mobile,firefox,0,0,111.04085160435463,12388.031740460183,28898.99755840826,10.119.17.231,1,0
9898,883,2025-02-13 13:03:00,mobile,chrome,0,2,112.29092659474352,5990.802097757939,35226.51673778387,10.183.214.227,1,0
9899,1883,2025-01-15 00:35:00,mobile,safari,0,2,29.795420264846424,64207.905755072075,13239.294052266789,10.171.80.79,1,0
9900,1796,2025-01-07 02:22:00,desktop,safari,1,0,316.3635598772313,8568.71943905138,24434.562989917085,10.108.170.127,1,0
9901,1860,2025-03-01 09:14:00,mobile,firefox,0,2,31.84763847457454,21359.202856178985,108553.81171305577,10.101.239.156,1,0
9902,147,2025-01-20 04:14:00,tablet,safari,1,2,269.07572927780865,112284.10695993555,26678.22210185912,10.175.98.54,1,0
9903,1608,2025-02-26 22:04:00,mobile,firefox,0,2,9.492644199676247,19708.504882086392,7034.313322033638,10.57.77.46,1,0
9904,1875,2025-01-17 02:31:00,mobile,safari,0,1,61.815030780568726,5585.939868828682,5402.173769048385,10.242.137.230,1,0
9905,1224,2025-01-16 22:21:00,mobile,firefox,0,0,2.4930321042529155,9063.893323279282,35784.57995173229,10.136.94.252,1,0
9906,1989,2025-01-02 11:54:00,mobile,firefox,0,2,214.70664771595094,21648.56298101434,6859.6084658558875,10.171.192.95,1,0
9907,1606,2025-01-27 12:12:00,mobile,chrome,0,0,124.71940492535735,19450.24556517886,33358.84177382149,10.1.18.88,1,0
9908,1341,2025-02-26 16:45:00,tablet,chrome,0,1,2.876509420809429,11037.680707461825,40607.971142320115,10.40.225.234,1,0
9909,812,2025-02-23 16:29:00,mobile,chrome,1,0,89.69309979372422,1581.0454926254529,83430.18193316797,10.168.180.26,1,0
9910,713,2025-01-19 06:45:00,desktop,safari,0,1,37.51043201676886,45738.66782197668,32975.934348273804,10.64.54.113,1,0
9911,791,2025-01-25 09:03:00,desktop,chrome,0,1,5.048281468563388,90368.30481088159,15825.403765793117,10.174.126.157,1,0
9912,503,2025-02-10 04:09:00,mobile,chrome,0,0,62.222443940990885,4358.0376988894595,80880.71637808954,10.33.119.237,1,0
9913,1158,2025-02-27 06:56:00,mobile,chrome,0,0,93.641516625098,11991.17133531028,10628.198637824427,10.52.195.51,1,0
9914,866,2025-02-06 05:51:00,desktop,safari,0,1,104.57247460773908,5851.789824071099,21013.128543941468,10.50.19.14,0,0
9915,595,2025-01-13 00:35:00,desktop,safari,0,1,50.82417539137694,28315.52919452487,48757.49178557783,10.148.66.103,1,0
9916,360,2025-01-22 08:55:00,desktop,chrome,0,1,24.813142290622178,86454.07458918529,28048.086501146747,10.183.185.229,1,0
9917,1033,2025-02-13 10:35:00,mobile,firefox,0,1,0.8400437145193752,14083.88368307263,55021.29977068566,10.195.232.64,1,0
9918,41,2025-01-02 09:52:00,mobile,safari,0,0,14.288852655636298,71094.89210244166,3999.53610340014,10.218.62.147,1,0
9919,748,2025-02-05 23:17:00,desktop,chrome,0,2,7.563223046338905,5079.15409135519,619222.8696176269,10.122.68.154,1,0
9920,126,2025-02-16 03:36:00,mobile,chrome,1,2,10.791369096697077,54580.45813829245,23657.878765485184,10.20.243.26,1,0
9921,672,2025-01-21 18:30:00,mobile,chrome,0,1,152.24820953007122,38058.18171578779,13253.079011540134,10.216.93.250,1,0
9922,1328,2025-02-02 08:01:00,desktop,chrome,0,2,1.2200956627543933,5736.3575107616225,39000.85836331628,10.156.27.196,0,0
9923,1276,2025-02-13 01:37:00,tablet,chrome,0,0,114.3859633698756,49598.17304581484,48643.3135745607,10.229.24.184,1,0
9924,42,2025-02-05 17:03:00,tablet,chrome,0,2,97.1607234908872,,18295.40170823936,10.83.203.13,1,0
9925,1417,2025-01-02 10:51:00,desktop,edge,0,1,19.376656647659892,4496.640579833903,9550.403172860057,10.195.75.188,1,0
9926,603,2025-02-05 03:09:00,tablet,chrome,0,0,262.38777339143485,11842.37337662075,49650.08546273956,10.174.126.157,1,0
9927,952,2025-01-14 20:27:00,mobile,chrome,0,2,0.25866651206869307,11590.319857228142,159630.91220041123,10.154.242.221,1,0
9928,1353,2025-02-14 09:29:00,mobile,chrome,0,0,32.701655753286644,13933.188589228583,9420.311485437507,10.201.2.38,0,0
9929,73,2025-01-16 16:15:00,mobile,chrome,0,3,34.398162759940696,16521.898019440963,97145.51405104264,10.103.127.165,1,0
9930,350,2025-02-28 16:34:00,desktop,chrome,0,0,275.8774408499759,71428.19467765035,4801.018466317252,10.209.0.189,1,0
9931,331,2025-01-08 01:09:00,desktop,chrome,0,2,42.695574611341776,15761.187002382057,12996.757439832061,10.52.195.51,1,0
9932,665,2025-02-23 10:28:00,tablet,chrome,0,1,49.22856485136863,6212.5167824725795,36302.599381068845,10.92.29.181,1,0
9933,32,2025-01-03 00:54:00,desktop,chrome,0,3,51.41575861485115,208901.6136850535,133557.32516545808,10.92.92.194,1,0
9934,63,2025-02-10 23:28:00,mobile,firefox,0,1,152.45451549295262,18145.697204986493,9898.802882129132,10.166.145.155,0,0
9935,1025,2025-01-22 04:14:00,mobile,safari,0,3,115.08568723101396,,35260.58229971149,10.10.20.234,1,0
9936,225,2025-01-12 17:19:00,desktop,chrome,0,1,313.25495293431766,7914.401363202585,28040.711678237138,10.126.106.221,1,0
9937,872,2025-01-14 02:18:00,desktop,chrome,0,2,240.54747671360505,10963.587470925782,6885.778730972394,10.212.110.170,1,0
9938,452,2025-01-03 07:27:00,desktop,chrome,0,3,82.68288347518431,7460.506325024119,313395.54165323224,10.192.126.149,1,0
9939,1991,2025-01-08 23:19:00,mobile,chrome,0,1,20.106612407939302,18072.82766875499,250325.85419565957,10.151.124.246,1,0
9940,253,2025-01-24 12:35:00,mobile,chrome,1,2,58.335091860955835,56365.79302694225,5504.29255189873,10.34.17.114,0,0
9941,961,2025-01-10 10:31:00,mobile,chrome,0,0,55.299254729320666,4053.0283098307227,15069.221118518051,10.97.155.158,1,0
9942,945,2025-02-28 02:08:00,desktop,edge,0,0,3.40759439427424,20723.708299083857,110183.85517921191,10.163.80.68,1,0
9943,1478,2025-02-19 13:49:00,mobile,firefox,0,0,199.01049714959942,37493.86564418493,18965.078686270543,10.113.5.242,1,0
9944,254,2025-01-29 08:08:00,desktop,safari,1,2,101.92089050469899,5453.722920399185,489511.65352889703,10.194.163.192,1,0
9945,1929,2025-01-06 16:39:00,desktop,chrome,0,1,61.716659540493325,43463.241849761485,9036.840094005169,10.112.86.65,1,0
9946,611,2025-03-01 04:07:00,desktop,safari,0,2,367.7732743127394,19766.69682233915,13523.134470672292,10.113.251.136,1,0
9947,70,2025-02-13 11:47:00,mobile,chrome,0,0,8.06640954478376,11589.498271215014,27186.40832461189,10.152.105.167,1,0
9948,1448,2025-01-11 23:49:00,mobile,chrome,0,1,53.12298458908151,9649.884483833248,31935.002815984953,10.46.58.248,1,0
9949,1085,2025-01-04 05:41:00,mobile,chrome,0,1,149.4828960748209,50993.393437865765,58831.27727958232,10.149.27.92,1,0
9950,1308,2025-02-07 04:22:00,mobile,edge,0,0,65.84316207609703,10082.61274217294,21233.842402946237,10.235.23.222,1,0
9951,1823,2025-01-03 10:30:00,mobile,safari,0,1,107.39854660734053,89290.15352457152,5411.573353616911,10.209.215.56,1,0
9952,766,2025-02-06 20:36:00,mobile,chrome,0,2,256.8251138157142,14057.698953445737,198786.58024121253,10.31.250.200,1,0
9953,1816,2025-01-27 12:49:00,tablet,edge,0,2,44.97346777595227,12997.128711461266,157427.18968247517,10.1.240.71,0,0
9954,1863,2025-02-22 19:51:00,tablet,chrome,0,2,1.2255150175996503,12731.827994350364,481338.2624096381,10.231.66.252,1,0
9955,1096,2025-01-23 21:52:00,tablet,chrome,0,2,269.3217188636706,8911.202282969922,9787.399163636093,10.119.68.225,1,0
9956,1575,2025-01-27 20:58:00,mobile,chrome,0,0,100.15798979898376,28305.654472071823,28488.116239699943,10.219.58.87,1,0
9957,68,2025-02-02 17:52:00,desktop,firefox,0,2,241.4775175638432,72650.45017668667,53368.618344068964,10.116.177.107,1,0
9958,1215,2025-02-28 23:43:00,mobile,firefox,0,0,134.6016629254715,9212.384570883169,7145.752039030487,10.119.141.214,1,0
9959,161,2025-02-12 03:48:00,desktop,safari,1,1,174.2425140508682,45993.68215297838,47941.06790092076,10.50.125.136,1,0
9960,874,2025-02-10 03:55:00,desktop,edge,0,1,48.34858649401642,61634.67675763433,57785.15941654811,10.205.58.150,1,0
9961,1500,2025-01-19 14:07:00,mobile,safari,0,2,127.77786463374021,27259.487770069263,2733.180537148758,10.48.143.226,1,0
9962,121,2025-01-29 23:54:00,mobile,chrome,0,1,50.800993266058335,39797.96873216798,35064.615367726496,10.209.94.116,1,0
9963,813,2025-01-12 15:56:00,mobile,chrome,0,1,521.6228083431072,28047.15852306535,3509.261395987846,10.249.220.163,1,0
9964,826,2025-01-24 11:57:00,mobile,chrome,0,0,10.084166738963535,10912.323628812186,41695.196459988016,10.138.30.183,1,0
9965,477,2025-02-19 07:50:00,mobile,chrome,1,1,6.39894018499792,3992.854425584097,7384.204379486927,10.54.22.159,1,0
9966,1091,2025-01-06 23:18:00,mobile,firefox,0,1,131.9832171138229,40806.26420940095,15438.71631876371,10.176.65.202,0,0
9967,1617,2025-01-10 22:02:00,desktop,chrome,1,1,81.85956348277364,8661.35395156136,4309.455165968364,10.18.127.100,1,0
9968,1983,2025-02-05 03:35:00,mobile,chrome,0,2,14.492357430016947,15370.480868421075,14436.436691832832,10.47.52.118,0,0
9969,1813,2025-02-17 21:46:00,mobile,chrome,0,0,21.50536391570051,45961.259077770264,2086.6383650493904,10.255.150.54,1,0
9970,1904,2025-02-28 12:06:00,tablet,safari,1,1,180.8477320625752,7471.5396837852395,45755.55178657221,10.232.76.254,1,0
9971,408,2025-02-05 05:29:00,desktop,firefox,0,0,17.910735471787252,34545.44245858619,98439.29867625382,10.80.114.100,1,0
9972,225,2025-02-09 10:02:00,mobile,chrome,0,0,107.12304863627942,11285.75705893986,7045.691078322097,10.17.233.176,1,0
9973,366,2025-01-18 08:41:00,desktop,chrome,0,2,138.22204785473855,19489.684332397774,8902.356267433062,10.44.147.211,1,0
9974,1959,2025-01-25 14:16:00,mobile,chrome,0,1,219.004547432264,29269.762634348837,6907.103120101225,10.180.244.154,1,0
9975,438,2025-01-19 20:31:00,desktop,safari,0,0,127.10817624517303,30024.21937911723,57173.543977702226,10.238.157.135,1,0
9976,1510,2025-01-07 12:59:00,desktop,chrome,0,2,207.83886243799532,11671.890718889967,145061.9981406353,10.142.130.197,1,0
9977,812,2025-01-23 05:42:00,mobile,chrome,0,0,216.35075843051925,10336.164480043115,94379.92399256729,10.229.53.226,1,0
9978,1364,2025-01-14 01:17:00,mobile,chrome,1,1,138.15285378776687,15081.526999991227,46143.01416581979,10.222.31.241,0,0
9979,1506,2025-02-05 11:09:00,desktop,chrome,0,1,153.63895943754454,18375.610548389453,63892.55015738396,10.29.195.0,1,0
9980,1808,2025-02-15 05:17:00,desktop,chrome,0,0,5.057268508730281,63293.55957549106,25893.43990046236,10.87.25.177,1,0
9981,174,2025-02-28 18:39:00,desktop,safari,0,2,15.047868486119526,6677.898623080245,47072.9017999322,10.23.11.32,1,0
9982,651,2025-02-22 19:28:00,mobile,safari,1,1,30.522958952561247,10283.094156249836,180595.07673441205,10.41.35.250,1,0
9983,237,2025-01-20 02:18:00,mobile,chrome,1,1,107.9761998068329,9822.832085178039,136354.01773511808,10.6.193.39,1,0
9984,799,2025-02-26 07:33:00,desktop,chrome,0,2,188.96966635117087,7663.322262500257,53096.9353129957,10.129.172.5,1,0
9985,730,2025-02-26 12:17:00,mobile,chrome,0,0,18.886841667197974,2699.698787630818,67264.72926468252,10.34.183.119,1,0
9986,1742,2025-01-31 05:02:00,mobile,chrome,0,3,65.42755868883717,146341.1645999299,24862.938326366388,10.191.164.196,1,0
9987,1407,2025-01-13 07:24:00,mobile,chrome,0,0,119.92427630516329,59474.992935110975,22369.799934793256,10.206.212.17,1,0
9988,208,2025-02-16 15:42:00,mobile,chrome,0,5,3.631475150501663,3653.9725533097208,234535.3526121592,10.176.229.181,1,0
9989,892,2025-01-07 18:39:00,mobile,chrome,1,0,90.91011671471198,12948.556958405845,12881.35481324742,10.42.162.73,1,0
9990,1419,2025-01-22 15:58:00,desktop,chrome,0,0,220.52053490964488,11180.704092719443,116726.18129450743,10.18.172.248,1,0
9991,1482,2025-02-01 22:14:00,mobile,chrome,0,1,49.23327586377915,12444.461286826414,25854.486441111916,10.16.116.218,1,0
9992,1620,2025-02-21 19:39:00,mobile,safari,0,2,128.39227274393,58000.22431683284,20927.939035219264,10.85.192.49,1,0
9993,450,2025-02-28 14:07:00,desktop,firefox,1,2,125.7267465868924,30533.761173241917,30423.439145315147,10.82.211.49,0,0
9994,1771,2025-02-19 01:54:00,desktop,chrome,0,2,112.38590166640574,2641.689552614207,12639.187457796195,10.45.14.171,1,0
9995,1808,2025-01-30 02:12:00,desktop,chrome,1,2,53.854243697969025,78191.91508649835,50978.20102057025,10.6.27.121,0,0
9996,439,2025-01-06 02:17:00,desktop,chrome,0,1,129.25359176873044,,55613.61879019953,10.54.153.96,1,0
9997,1321,2025-02-17 23:52:00,mobile,chrome,0,1,243.13762681706626,24838.981290786207,132708.7725980038,10.56.19.81,0,0
9998,1359,2025-02-21 09:40:00,tablet,firefox,0,1,155.30592563386537,16901.469522045605,86762.00924547676,10.162.42.37,1,0
9999,1759,2025-01-29 08:28:00,desktop,chrome,0,3,24.45196290185484,57006.0296641387,60492.52685081086,10.87.75.130,1,0
10000,172,2025-02-03 05:49:00,mobile,firefox,0,1,88.37756499066172,26783.997382207865,80979.24152289232,10.151.196.204,1,0
10001,465,2025-02-21 00:00:00,desktop,chrome,1,2,77.94964417852809,9897.058122432152,18839.931932162814,10.132.248.103,1,0
10002,1722,2025-01-08 22:19:00,desktop,chrome,0,3,235.5202650524978,25922.8629648854,14395.34597263616,10.45.45.4,1,0
10003,72,2025-02-18 18:20:00,desktop,firefox,1,0,74.22817896090847,49860.484167861694,2580.451914094913,10.206.212.17,1,0
10004,964,2025-01-31 18:09:00,desktop,firefox,0,2,71.68586458067259,14474.324587529527,35597.69296984827,10.87.38.184,1,0
10005,588,2025-02-11 04:07:00,tablet,safari,0,0,37.37826544729529,16705.696505287808,151757.3403710436,10.56.181.25,1,0
10006,1249,2025-01-12 10:27:00,mobile,chrome,0,0,68.97397067329703,46945.48636553184,10825.201970021184,10.84.61.200,0,0
10007,947,2025-02-06 22:11:00,desktop,edge,0,2,148.84995236540735,30612.28519267417,17424.144584292157,10.151.61.111,1,0
10008,1703,2025-01-17 02:23:00,mobile,chrome,0,2,151.2725862119843,3741.4521576720026,12558.151902200138,10.172.224.64,1,0
10009,155,2025-02-01 02:07:00,tablet,edge,0,2,88.93167667097698,42827.87216214116,88236.49856305656,10.22.18.40,1,0
10010,1013,2025-02-01 11:53:00,mobile,chrome,0,2,72.3391371484292,6878.462964117598,28430.956626982093,10.54.72.12,1,0
10011,1038,2025-02-27 09:43:00,mobile,edge,0,3,284.6040827118988,11422.920287624262,47348.30082049856,10.191.175.133,1,0
10012,1018,2025-02-10 04:55:00,desktop,edge,0,2,373.3255003610968,6719.774045010384,56005.17721402207,10.10.107.37,1,0
10013,155,2025-02-03 10:37:00,mobile,chrome,0,2,83.25903120844276,14138.660285430653,3944.3270306790555,10.58.17.9,1,0
10014,930,2025-01-25 02:48:00,desktop,chrome,0,0,56.63184269040835,68906.56659017487,73136.51411692081,10.65.188.184,0,0
10015,1762,2025-01-21 05:28:00,mobile,firefox,0,1,165.54594795971423,8275.066606557039,70108.02739036026,10.93.181.13,1,0
10016,1202,2025-02-09 03:15:00,desktop,chrome,0,3,10.171489476697136,21877.389733273863,15815.232935752203,10.237.32.189,1,0
10017,219,2025-02-22 22:23:00,desktop,chrome,0,3,145.64524899411387,7751.24846090001,20203.393131474717,10.144.2.19,1,0
10018,1435,2025-02-04 08:19:00,desktop,edge,1,1,27.74616885599018,18187.942487877754,9230.46900983935,10.133.134.164,1,0
10019,1858,2025-02-09 14:27:00,mobile,safari,0,0,72.92855068844264,9685.174323618761,75279.38547261633,10.201.20.154,1,0
10020,1611,2025-01-20 16:17:00,desktop,safari,1,1,549.1787675334009,15785.585900060814,355084.57295579807,10.30.222.140,1,0
10021,188,2025-02-03 11:46:00,mobile,safari,0,1,65.18823045543657,10488.247352234639,19778.32411029505,10.35.13.1,1,0
10022,60,2025-02-04 07:29:00,tablet,firefox,1,2,141.9322628474836,22771.534666687985,23095.511214943137,10.21.188.97,1,0
10023,353,2025-02-10 22:19:00,desktop,safari,1,0,123.11590448778573,15830.471694132904,34563.251606438076,10.12.234.190,1,0
10024,697,2025-01-19 23:21:00,mobile,safari,0,1,53.748324856130644,27079.08971843914,19765.254545691034,10.162.129.156,1,0
10025,1851,2025-01-21 22:22:00,mobile,chrome,0,1,12.88844466276923,42916.338119669934,8176.938150404432,10.224.29.216,1,0
10026,866,2025-01-22 13:22:00,mobile,chrome,0,3,74.4422170310954,93026.9667818957,23769.322922153275,10.24.226.115,1,0
10027,1941,2025-01-26 06:01:00,tablet,firefox,0,0,12.552438045020448,4281.300314569805,14687.996574468509,10.28.198.175,1,0
10028,198,2025-01-18 12:31:00,mobile,safari,0,1,146.38430795953886,63897.96156498463,230218.225670548,10.177.85.154,1,0
10029,1524,2025-01-12 17:39:00,mobile,chrome,1,1,5.699850205139365,16575.556633540702,30273.645226056226,10.239.123.20,1,0
10030,1504,2025-01-31 00:17:00,mobile,chrome,1,1,16.2672129677253,7025.710439311375,94661.69320076736,10.142.145.24,1,0
10031,1919,2025-02-21 07:13:00,desktop,edge,0,0,264.2671997802003,47394.55942923889,9720.621565294776,10.189.192.209,1,0
10032,1046,2025-01-02 21:42:00,desktop,chrome,0,3,0.9295311449107717,108153.42794040893,42015.63810430219,10.132.249.97,1,0
10033,1212,2025-02-09 22:27:00,mobile,chrome,0,1,154.54791718619276,9967.046570708548,85158.7810423396,10.71.179.152,1,0
10034,4,2025-02-18 23:48:00,mobile,safari,0,2,73.90643760697202,113373.2638603748,412675.82021681516,10.134.237.156,1,0
10035,1764,2025-02-19 10:56:00,mobile,chrome,0,0,2.128826150624825,49187.27547256964,135242.14999006822,10.177.31.244,1,0
10036,1263,2025-02-21 03:50:00,desktop,firefox,0,2,134.32621431389342,10740.367114097276,47756.30891377686,10.219.94.27,1,0
10037,1402,2025-01-20 01:02:00,tablet,firefox,0,2,300.97983405802165,47463.59725869335,35320.112153214744,10.54.59.213,1,0
10038,679,2025-01-07 01:14:00,desktop,chrome,0,0,108.01810333106418,18921.18897239679,45109.73720909634,10.32.139.127,1,0
10039,156,2025-03-01 17:25:00,desktop,chrome,1,1,216.55591827559954,9410.49335199166,17732.60868434598,10.222.97.67,1,0
10040,1454,2025-02-11 23:58:00,mobile,chrome,0,2,185.9805731136734,53352.06629313554,230483.23172669453,10.22.133.187,1,0
10041,1466,2025-01-22 10:22:00,mobile,firefox,0,1,1.6583650602630184,6239.2717621105385,69771.9114850381,10.71.31.103,1,0
10042,360,2025-02-21 02:57:00,desktop,chrome,0,0,439.4165234276409,13174.338381119349,53712.59615766566,10.170.140.92,1,0
10043,1650,2025-01-22 05:20:00,desktop,safari,1,2,19.801051122771426,55081.90349194364,28205.76026814764,10.109.242.38,1,0
10044,3,2025-02-14 23:01:00,mobile,safari,0,0,41.33157102598741,24044.950165963826,11956.300364166413,10.181.101.72,1,0
10045,1306,2025-02-27 15:18:00,mobile,safari,0,0,197.1867568099979,42537.74333611651,57955.34472492019,10.228.47.63,1,0
10046,174,2025-02-16 01:46:00,mobile,chrome,0,2,91.1443697138667,86459.25341524469,16553.836250301487,10.183.254.160,1,0
10047,1504,2025-02-09 07:17:00,desktop,safari,0,1,17.786240008211845,15765.780944638125,127191.4650652385,10.176.55.198,0,0
10048,881,2025-01-12 11:17:00,tablet,safari,0,3,55.56687858043129,8050.7943185961885,5874.919520530587,10.198.43.55,1,0
10049,655,2025-02-26 00:09:00,mobile,edge,0,2,64.21107574205865,37103.88862929512,72556.76081479713,10.251.98.255,1,0
10050,1497,2025-01-26 13:05:00,desktop,safari,0,2,63.2690883234301,33264.29647817189,55849.81162443804,10.20.63.233,1,0
10051,1607,2025-02-07 09:19:00,desktop,chrome,0,0,36.45497430167142,11092.0803860092,105101.15773236635,10.166.195.102,0,0
10052,1208,2025-02-06 17:07:00,mobile,chrome,0,1,53.78351593145074,91886.53925893402,363727.0530072808,10.108.86.117,0,0
10053,1467,2025-01-15 18:55:00,mobile,chrome,0,1,23.138014626929536,5236.29207374379,32167.417882490827,10.240.236.202,1,0
10054,30,2025-02-06 04:30:00,mobile,safari,0,0,19.529115687908895,,20405.93626328643,10.27.62.215,0,0
10055,1644,2025-01-24 10:39:00,desktop,safari,1,1,16.71056156950563,15168.741685324785,8314.317156149376,10.141.62.167,1,0
