ip,ip_risk,is_known_bad
10.109.197.130,0.28085258942834196,0
10.154.16.129,0.46555095591134843,0
10.120.135.166,0.2559794416135201,0
10.137.156.12,0.2670534130486824,0
10.109.143.86,0.0,0
10.208.7.103,0.0,0
10.148.157.75,0.5003810423671918,0
10.26.109.123,0.265611642852484,0
10.149.92.123,0.29128562459732366,0
10.183.110.38,0.00018924955991786452,0
10.247.12.247,0.06938716444127527,0
10.120.94.108,0.46246040022699697,0
10.68.169.95,0.5980287541682874,0
10.172.227.255,0.1257451972454896,0
10.175.85.232,0.3842966576726111,0
10.51.91.239,0.288004986536321,0
10.89.204.100,0.22589421198445486,0
10.52.146.102,0.620391804035664,0
10.81.218.158,0.1593596707954496,0
10.163.247.244,0.4981425274034972,0
10.239.33.166,0.3262846634084097,0
10.168.108.84,0.2466221355270362,0
10.11.130.106,0.5244034346066158,0
10.31.214.75,0.3080268996846056,0
10.87.224.166,0.23071449401754385,0
10.239.34.168,0.5258884345964066,0
10.53.177.198,0.49985245075437834,0
10.208.32.69,0.4903926642307751,0
10.75.233.148,0.0,0
10.189.102.190,0.33803532514768214,0
10.249.115.110,0.29242343861399395,0
10.185.36.107,0.24302734918290284,0
10.109.149.54,0.3719559267945357,0
10.252.149.86,0.3021113745009056,0
10.198.186.79,0.3855614834654363,0
10.44.229.222,0.19640763844900144,0
10.235.206.208,0.5496361260352985,0
10.45.129.114,0.40578883835456525,0
10.28.195.22,0.35850531810296804,0
10.93.146.10,0.34874104674137274,0
10.43.7.208,0.4814562614987128,0
10.51.91.196,0.4543375573870979,0
10.49.19.247,0.22744558929074243,0
10.122.92.223,0.4480620761646592,0
10.125.159.146,0.28481044800840893,0
10.248.249.216,0.6333853583000657,0
10.230.17.125,0.46954556220939314,0
10.83.12.138,0.12487813628766131,1
10.100.63.76,0.7161421378900532,0
10.135.32.47,0.0,0
10.3.221.154,0.37747094813380844,0
10.226.26.121,0.11075053411094282,0
10.36.160.105,0.626436058734604,0
10.126.240.172,0.30056121305905736,0
10.178.224.250,0.09124090698257575,0
10.135.19.196,0.19670105755608333,0
10.210.196.134,0.10721370826688167,0
10.183.133.5,0.18884460428598424,0
10.173.223.188,0.18427047682209902,0
10.5.251.13,0.09976882625978908,0
10.74.70.108,0.3040127623165248,0
10.118.22.199,0.32824483268134647,0
10.208.83.67,0.050738721744806536,1
10.220.19.188,0.0,0
10.205.37.89,0.31219129042991434,0
10.46.37.225,0.35638411022390676,0
10.85.33.44,0.39604335239224675,0
10.172.161.166,0.36023487631882556,0
10.91.252.118,0.564543355147398,0
10.46.193.132,0.44941357738625265,0
10.165.110.49,0.7859656392831152,0
10.28.239.180,0.8701294393665889,0
10.232.148.17,0.0,0
10.127.14.252,0.0,0
10.116.59.25,0.24852174043065703,0
10.163.48.82,0.3508464859760644,0
10.10.187.7,0.23482299819885555,0
10.118.61.69,0.39071608921155204,0
10.0.178.127,0.19595158492032494,0
10.144.99.238,0.11120984731717531,0
10.84.149.102,0.14142182802979109,0
10.165.61.81,0.2099663261871592,0
10.185.248.43,0.4187024688120299,0
10.238.93.7,0.15265186066683395,0
10.239.231.26,0.19220625941665895,0
10.128.137.56,0.3640433688088707,0
10.195.223.201,0.21024072049096207,0
10.190.213.206,0.4733421101290779,1
10.201.140.96,0.06609875355298775,0
10.167.38.59,0.022727248706902597,0
10.79.79.76,0.31092580680366855,0
10.229.56.187,0.33085769245295926,0
10.60.66.230,0.07700810118331741,0
10.165.187.183,0.5187190802654851,0
10.13.231.185,0.6349873619540451,0
10.154.111.8,0.12442915743185687,0
10.145.7.73,0.5474601345462382,1
10.242.154.156,0.0,0
10.226.203.110,0.465222453343605,0
10.176.59.186,0.0784474457743165,0
10.201.12.83,0.44521453639442793,0
10.199.231.75,0.05774480280866687,0
10.9.169.162,0.23630249307464096,0
10.67.88.174,0.08797688069163206,0
10.0.226.163,0.20722386044358382,0
10.164.174.11,0.6159848057860889,0
10.55.52.238,0.22841244068131877,0
10.230.44.179,0.6720603247851673,0
10.177.48.34,0.17283748778143274,0
10.162.34.32,0.5483529407613604,0
10.86.83.37,0.0,1
10.125.243.232,0.19269818892436177,0
10.174.28.201,0.14277800293492848,0
10.61.29.42,0.5575411201594285,0
10.13.16.229,0.2870497572072148,0
10.204.150.165,0.0,0
10.216.2.94,0.0,1
10.230.91.160,0.04746755012411985,1
10.12.52.88,0.43681005882243373,0
10.49.173.161,0.4110014967312552,0
10.176.229.181,0.18992011340777604,0
10.196.12.128,0.14029804127648543,0
10.193.154.163,0.39327764817001054,0
10.121.22.98,0.024095381513607877,0
10.196.148.235,0.3415337955900706,0
10.36.205.110,0.3245035993740466,0
10.10.162.112,0.19508208138664704,0
10.114.14.66,0.3295355930091431,0
10.31.216.87,0.27041887061493686,0
10.121.101.23,0.34948389895130805,0
10.155.6.202,0.0,0
10.254.46.119,0.37290039610574033,0
10.12.51.76,0.4553202659004545,0
10.144.208.55,0.31419028411288896,0
10.227.190.191,0.3702431701983,0
10.4.120.252,0.2280161365180475,0
10.18.191.207,0.42826651325260867,0
10.124.121.38,0.2630494255959709,0
10.222.31.241,0.0204117435090779,0
10.248.95.171,0.4140432309766521,0
10.62.214.77,0.0,0
10.123.39.202,0.3065559488576766,0
10.17.9.89,0.17315542999060413,0
10.106.92.13,0.1603748500590576,0
10.209.187.196,0.28439774998524103,0
10.5.58.173,0.10814236183640116,0
10.29.222.77,0.35244120282556646,0
10.208.164.86,0.2613593265244004,0
10.228.144.15,0.1265412097175604,0
10.16.233.43,0.5176359140092637,0
10.238.178.180,0.29095652205989964,0
10.55.49.233,0.37616018668489626,0
10.108.123.63,0.5333177458988844,0
10.101.37.229,0.5300357071588745,0
10.126.53.124,0.3659570907712376,0
10.185.196.97,0.18946835979803914,0
10.48.11.39,0.0,0
10.58.6.141,0.2913381400959492,0
10.70.136.121,0.46891686316347714,0
10.77.64.206,0.32086296387865704,0
10.4.200.185,0.0,0
10.20.188.7,0.42401243096529345,0
10.199.210.255,0.43629983095514835,0
10.5.180.93,0.18975556125473728,0
10.143.90.96,0.4476723350507045,0
10.106.106.185,0.3755930828786753,0
10.178.241.16,0.11289864154359411,1
10.108.80.220,0.5042602232435369,0
10.198.123.149,0.0,1
10.7.247.217,0.2385510657922129,0
10.240.95.40,0.21859953744558294,0
10.81.218.49,0.0849123695622438,0
10.217.148.41,0.31075877352979303,0
10.138.89.42,0.5120737799146116,0
10.231.66.252,0.4995483743722776,0
10.74.34.146,0.3947328429483832,0
10.177.114.217,0.0,0
10.51.3.9,0.0,0
10.30.62.135,0.28323382395175367,0
10.10.5.234,0.24315299178329178,0
10.18.251.119,0.15038403450033694,0
10.174.56.173,0.6310646394909665,0
10.197.7.229,0.27117203063422823,0
10.159.198.54,0.35848254823816367,0
10.157.33.103,0.4475787761896892,0
10.89.34.163,0.26099168993449195,0
10.160.251.164,0.7682124335824739,0
10.132.155.232,0.061925539512859284,0
10.106.148.111,0.12878568202117557,0
10.35.37.0,0.061434856343498656,0
10.62.172.87,0.5625316572854607,0
10.185.192.191,0.4104171748437294,0
10.111.197.80,0.14116961745628148,0
10.56.115.219,0.07722472500904387,0
10.48.31.58,0.5269781001205207,0
10.29.145.236,0.3223375430677719,0
10.78.120.136,0.5320835937232676,1
10.4.234.52,0.2379701298436887,0
10.176.141.249,0.3523070644867199,0
10.252.176.199,0.31004553104880056,0
10.170.237.9,0.1251777331251862,0
10.253.111.71,0.22117116823819816,0
10.235.255.59,0.013139331140331056,0
10.139.138.194,0.34882136474544867,0
10.37.150.79,0.40224974926937196,0
10.183.8.122,0.44803224002106395,0
10.76.66.87,0.38330897863420116,0
10.196.171.200,0.22435797269939503,0
10.28.249.171,0.5603941290153971,0
10.151.208.168,0.428461697545909,0
10.19.108.117,0.5277092603314211,0
10.30.145.61,0.5402573408940701,0
10.44.240.157,0.22488006893862184,0
10.225.119.161,0.3275758913786474,0
10.247.205.196,0.4049130366994955,0
10.61.114.91,0.020171642493114983,0
10.140.51.90,0.024605365524240058,0
10.78.90.6,0.0,0
10.215.231.54,0.22837998229602202,0
10.79.76.38,0.1833365881576804,0
10.226.48.254,0.0,0
10.16.116.218,0.27987164553973554,0
10.229.44.245,0.23087621665668154,0
10.72.132.178,0.4864480340153986,0
10.154.142.75,0.6525958158264916,0
10.112.37.88,0.34129006808284656,0
10.117.90.136,0.11067389572675293,0
10.52.100.142,0.37934487546941376,0
10.138.219.165,0.2518605846640946,0
10.127.86.159,0.20197494924370032,0
10.220.132.232,0.07767977576403762,0
10.211.28.243,0.1571559921555986,0
10.14.70.149,0.2144417977452345,0
10.211.139.29,0.41081927843308974,0
10.53.59.152,0.35220511608157323,0
10.160.225.166,0.6151152285856991,0
10.26.175.6,0.3848676147692944,0
10.40.82.249,0.3348589849124721,0
10.38.232.98,0.18875392690548518,0
10.117.138.244,0.04250740363065786,0
10.86.33.43,0.1360213116293713,0
10.109.233.156,0.11003226744761455,0
10.57.240.92,0.0,0
10.223.91.116,0.04827364348516569,0
10.85.1.175,0.5704419522731947,0
10.199.169.79,0.32372004259179865,0
10.177.203.75,0.17469522893098072,0
10.12.218.77,0.3296959644280042,0
10.178.40.41,0.0,0
10.138.167.246,0.30641954329248483,0
10.233.5.72,0.5054984526294967,0
10.63.185.132,0.22577681058212393,0
10.127.130.109,0.0,0
10.9.255.150,0.16721189304466058,0
10.167.33.16,0.5058523989966239,0
10.43.170.246,0.3017259313795338,0
10.70.30.129,0.0,0
10.8.217.11,0.7235258358367742,0
10.63.31.225,0.0,0
10.221.99.43,0.20141508367735708,0
10.101.114.87,0.042522799869559286,0
10.21.20.242,0.042799597017279756,0
10.216.133.154,0.15956977685296872,0
10.108.26.178,0.3772300319692155,0
10.98.22.102,0.5081062890439203,0
10.19.156.83,0.17276636559350805,0
10.92.0.63,0.0479712891630151,0
10.104.44.234,0.34572786333196165,0
10.62.248.1,0.3515927157858375,0
10.237.219.232,0.2980752671106901,0
10.44.147.211,0.3051479625813465,0
10.92.174.129,0.22748671073126367,0
10.6.3.23,0.26963017091117625,0
10.64.223.161,0.21366977427528583,0
10.216.181.59,0.46404874540742447,0
10.179.104.209,0.6956919001411754,0
10.122.68.193,0.2859306303414385,0
10.127.117.212,0.24868555040572782,0
10.61.67.255,0.3011722731380136,0
10.128.88.167,0.11841563980334163,0
10.188.134.100,0.40299567422096405,0
10.139.189.47,0.33823528181622575,1
10.173.126.192,0.16590595839146188,0
10.48.201.25,0.4304133638084957,0
10.59.71.3,0.2537979536690774,0
10.44.184.212,0.055988672305124915,0
10.43.128.209,0.320320889084592,0
10.243.92.28,0.2973985006798653,0
10.168.81.206,0.44208362922212496,0
10.76.6.240,0.4163093900149698,0
10.68.151.152,0.22815473387424762,0
10.23.224.131,0.1555826127172939,0
10.210.7.151,0.2503487500115599,0
10.81.208.103,0.32266177593373124,0
10.0.253.77,0.3467508755530099,0
10.109.97.205,0.31028244162722357,0
10.24.40.4,0.23184761130564618,0
10.1.43.202,0.4493634040046448,0
10.37.31.141,0.11513962118134466,0
10.49.189.145,0.7458806904309645,0
10.109.82.186,0.40261407603075183,0
10.35.87.111,0.02450291936599791,0
10.51.243.142,0.2870458661872831,0
10.18.46.146,0.40453670360642624,0
10.100.113.175,0.18012617889605803,0
10.62.36.246,0.0,0
10.183.23.6,0.04218721168022091,0
10.34.244.195,0.35841858886911027,0
10.252.89.88,0.0,0
10.115.164.184,0.0,0
10.123.8.184,0.3573669493867852,0
10.1.128.121,0.20549015663063408,0
10.33.78.120,0.11084392207904062,0
10.110.196.91,0.15105357053549334,0
10.52.239.127,0.0,0
10.228.72.127,0.34689068609098905,0
10.253.222.203,0.08869128899651091,0
10.70.110.214,0.14284956308322583,0
10.207.248.32,0.3193570273174356,0
10.24.39.27,0.1986744929091567,0
10.125.184.38,0.10906933807313277,0
10.52.92.75,0.0,0
10.126.214.186,0.32348516917356296,0
10.76.49.22,0.26579859352168034,0
10.230.37.161,0.14652250846332535,0
10.46.249.107,0.04252017890663068,0
10.157.57.102,0.25255249573070493,0
10.52.63.224,0.3460943521051537,0
10.41.212.107,0.2695517762648608,0
10.73.166.34,0.5776131040984306,0
10.89.118.199,0.39095490052100573,0
10.80.146.190,0.2285433820651917,0
10.96.89.52,0.3976557512193128,0
10.14.128.93,0.2597324556782157,0
10.27.151.234,0.2590385509045308,0
10.141.199.108,0.5092727594622044,0
10.109.177.187,0.07038842437189621,0
10.29.181.87,0.25466192961099166,0
10.169.164.237,0.4879420005299209,0
10.225.7.29,0.31179811163497817,0
10.254.55.199,0.17618940292624435,0
10.39.203.56,0.0,0
10.201.109.15,0.0,0
10.12.249.179,0.6652362379521497,0
10.7.93.9,0.31170236425016234,0
10.166.22.157,0.13318537218274756,0
10.34.64.4,0.31989137782596816,0
10.48.76.182,0.06046517233932999,0
10.201.170.18,0.18375974452074678,0
10.242.131.220,0.06181192140140701,0
10.88.175.186,0.0,0
10.0.148.165,0.0,0
10.97.122.66,0.0,0
10.28.177.47,0.454257552787492,0
10.62.4.68,0.052623607757993685,0
10.165.112.31,0.3569784223605759,0
10.128.32.222,0.44132947796904276,0
10.29.11.188,0.2533159370414915,1
10.127.6.195,0.19028655753578586,0
10.86.55.133,0.27660458410553274,0
10.33.175.45,0.16667592669517722,0
10.89.36.220,0.4907818524113261,0
10.122.8.127,0.6253067748288985,0
10.19.49.226,0.5399623660741911,1
10.209.0.189,0.0,0
10.140.58.132,0.1625946482279772,0
10.241.175.170,0.25083182775623125,0
10.52.29.224,0.34261159208450864,0
10.152.3.26,0.0,0
10.199.58.172,0.0,0
10.32.235.249,0.5113579499250784,0
10.47.52.118,0.13817613627804412,0
10.222.208.79,0.0,0
10.119.68.225,0.029271838455407845,0
10.114.62.172,0.328094928662443,0
10.230.196.171,0.08549046270730068,0
10.61.229.201,0.29832512843681,0
10.178.205.169,0.05425452745069925,0
10.66.122.118,0.0,0
10.87.75.130,0.5348760326442649,0
10.181.226.154,0.32963798225779517,0
10.202.207.242,0.18324982775237675,0
10.214.89.188,0.14572765566367812,0
10.135.230.195,0.542980073815047,0
10.201.222.94,0.368306009105745,0
10.122.112.70,0.4793626063271518,0
10.54.218.179,0.13326146450215998,0
10.128.244.90,0.26013330803591567,0
10.234.35.125,0.33043978319930634,0
10.27.62.215,0.13998617813723174,0
10.106.104.130,0.23089357819927203,0
10.87.214.161,0.13327793202334998,0
10.32.59.104,0.32981183950044346,0
10.149.72.253,0.0,0
10.122.144.67,0.3643940038494116,0
10.68.17.72,0.3121426403485822,0
10.158.254.60,0.20933829429853562,0
10.175.156.84,0.3399034291304167,1
10.120.237.9,0.17701190725340454,0
10.138.53.156,0.11597385173454264,0
10.26.205.63,0.35874523095773564,0
10.237.235.26,0.3674028010308744,0
10.240.129.106,0.14854595223819317,0
10.16.126.99,0.13138954155138832,1
10.50.100.134,0.21340530324790868,0
10.154.233.68,0.13959886943719646,0
10.245.252.137,0.5550238219764538,0
10.133.123.172,0.3132951428388413,0
10.254.169.100,0.25292004670944296,0
10.55.34.217,0.06345500526219419,0
10.156.70.46,0.3977978894073281,0
10.94.169.185,0.12767902001111694,0
10.214.26.222,0.119450537783792,0
10.37.101.254,0.40452293261531713,0
10.175.186.63,0.3274645441983795,0
10.49.228.225,0.0,0
10.49.145.225,0.21844584724713817,0
10.230.200.250,0.275103924109524,0
10.217.105.2,0.18208076884376798,0
10.94.38.42,0.282072733137961,0
10.12.186.9,0.0,0
10.78.195.47,0.0,0
10.39.97.83,0.05490635232594582,0
10.86.63.26,0.30644942435343003,0
10.102.29.237,0.0,0
10.186.223.213,0.08129078655209854,0
10.49.153.92,0.0,0
10.13.104.129,0.20147516549373046,0
10.202.110.156,0.6415798515911699,0
10.227.82.116,0.20656480106717967,0
10.68.73.163,0.2284994309338264,0
10.147.128.5,0.4178461881576464,0
10.135.50.32,0.2542613115621147,0
10.13.202.84,0.20700164596213214,0
10.13.209.238,0.4353291848290008,0
10.7.163.221,0.3443774301023611,0
10.81.251.161,0.30772515231329056,0
10.113.68.88,0.2222439694865069,0
10.199.219.0,0.18078705905458728,0
10.254.45.248,0.43343417704633247,0
10.50.69.178,0.18270747602416543,0
10.46.153.33,0.4962505758712026,0
10.39.39.158,0.040570726742143515,0
10.202.74.50,0.5367567909011557,0
10.109.236.121,0.3444080166176836,0
10.51.138.140,0.056293015389598744,0
10.163.132.53,0.35179572691046124,0
10.137.193.69,0.119939420336544,0
10.146.199.176,0.2566856108694951,0
10.144.3.117,0.15267457257094974,0
10.141.142.67,0.22341756717338432,0
10.217.253.186,0.4382861587619734,0
10.82.41.72,0.3537023304293373,0
10.27.227.189,0.02492692164618429,0
10.255.150.54,0.03638071166831225,0
10.140.43.196,0.30415512205306666,0
10.113.5.242,0.31863742537915535,0
10.179.8.136,0.11511100412258041,0
10.185.192.119,0.5682630965964075,0
10.6.180.210,0.4126989874539192,0
10.69.253.46,0.12488472692304117,0
10.108.147.67,0.10554893683680142,0
10.207.225.184,0.20443735725735057,0
10.124.74.250,0.18362911778516805,0
10.104.149.30,0.5012314987463554,0
10.254.88.150,0.44690459459897736,1
10.152.215.226,0.2570139027002781,0
10.118.232.245,0.38558111217784297,0
10.242.198.97,0.4145950452689098,0
10.0.162.5,0.26165214565330686,0
10.29.46.250,0.330523735873818,0
10.203.118.36,0.3688375108184564,0
10.96.179.169,0.3475211447297768,0
10.122.183.199,0.09423923430484174,0
10.241.169.242,0.11445804853078759,0
10.113.247.171,0.19228106766278996,0
10.162.149.48,0.10866714419062223,0
10.231.13.252,0.0,0
10.13.27.67,0.38519039218980816,0
10.192.213.30,0.3192816253738003,0
10.247.160.237,0.0,0
10.195.45.181,0.2018166576544927,0
10.6.193.39,0.21314283654947455,0
10.166.57.227,0.2863888857019879,0
10.25.87.36,0.03361551027046822,0
10.58.229.90,0.0,0
10.157.21.132,0.353944899206782,0
10.222.248.24,0.0,0
10.11.83.65,0.20346730138906735,0
10.125.122.46,0.1847845628483546,0
10.142.154.1,0.22534313635464293,1
10.189.219.108,0.3005435242355704,0
10.190.44.228,0.5697141235622813,0
10.99.196.254,0.0,0
10.144.170.92,0.42531631654654983,0
10.187.6.60,0.0,0
10.195.2.245,0.5287422297634636,0
10.255.69.97,0.0,0
10.223.253.112,0.7372789276069582,0
10.157.201.205,0.17204643410456902,0
10.108.104.99,0.508076612154607,0
10.192.51.137,0.4668312046821729,0
10.18.132.103,0.16270218173911832,0
10.155.180.188,0.17805015636247978,0
10.95.59.150,0.08256820737354478,0
10.214.230.206,0.4074740332888578,0
10.159.140.59,0.16530637915630642,0
10.11.29.160,0.08620329438985316,0
10.7.214.44,0.35745520239123046,0
10.217.108.218,0.07056471171885018,0
10.93.73.249,0.18420354164959943,0
10.186.170.178,0.2714211729744387,0
10.157.136.130,0.12151410214774636,0
10.200.34.133,0.15169026381601292,0
10.94.43.164,0.5569966402278916,0
10.240.233.170,0.2091529599429707,0
10.218.208.241,0.17807460804327752,0
10.166.232.88,0.2149749723862556,0
10.215.111.98,0.34089099769981346,0
10.249.211.76,0.04322726346522732,0
10.202.22.173,0.3354430800916773,0
10.67.250.7,0.30116403801184816,0
10.183.190.13,0.0,0
10.6.210.49,0.6088511206817524,0
10.248.123.29,0.5421627121526413,0
10.7.238.85,0.08988741345103249,0
10.201.243.141,0.02551469246054333,0
10.173.3.121,0.2956102994050485,0
10.55.249.39,0.0,0
10.71.113.214,0.5228565907404512,0
10.11.167.23,0.15630925284952146,0
10.205.39.154,0.5743613856617633,0
10.137.218.44,0.08511932592274657,0
10.70.14.140,0.22755958288665593,0
10.226.131.226,0.5034425213154732,0
10.52.191.86,0.18535210407223396,0
10.98.34.249,0.30441834863514816,0
10.178.88.184,0.46853175112760265,0
10.251.58.192,0.1387905098331667,1
10.164.83.77,0.0,0
10.170.116.255,0.0,0
10.8.141.130,0.36668654988757493,0
10.252.155.52,0.3277556773995237,0
10.78.187.128,0.4623326346162181,0
10.236.238.193,0.19519105620348196,0
10.75.246.47,0.0,0
10.27.192.108,0.0,0
10.40.224.215,0.8235925068703402,0
10.178.77.216,0.3553846037075006,0
10.94.11.8,0.2773583512164588,0
10.36.231.1,0.30572795206276326,0
10.145.90.2,0.0,0
10.9.86.74,0.09102560180739067,1
10.44.116.93,0.5986660255982484,0
10.0.163.158,0.3816694571704437,0
10.217.1.201,0.09728046847441274,0
10.216.1.149,0.0046369343833521925,0
10.54.143.112,0.14686117821108668,0
10.199.88.73,0.1869138705554243,0
10.71.28.155,0.6598292071693407,0
10.220.78.193,0.212346524806809,0
10.242.25.105,0.012089643173397474,0
10.68.1.77,0.23827952727798307,0
10.55.58.189,0.3028676936756002,0
10.24.85.221,0.0,0
10.187.100.243,0.33043310689052285,0
10.163.34.225,0.491783190454314,0
10.245.72.97,0.27773425665015267,0
10.177.230.100,0.09058696963006405,0
10.81.18.122,0.14422591248597,1
10.145.193.247,0.0,0
10.136.222.185,0.22323295317949293,0
10.19.70.193,0.31215599136598265,0
10.88.190.87,0.07067348302690435,0
10.25.3.18,0.6379400302055256,0
10.26.252.9,0.4084558990902296,0
10.144.0.44,0.0,0
10.169.33.173,0.0,0
10.121.48.166,0.05319523945923629,0
10.72.92.87,0.5646370813518545,0
10.229.80.106,0.4281843421104725,0
10.255.118.194,0.5747424391116575,0
10.171.80.79,0.25204185731255097,0
10.163.103.2,0.2081021344075444,0
10.115.204.197,0.0004981027878752098,0
10.158.23.190,0.31993678498335915,0
10.183.178.214,0.21076636661659587,0
10.105.225.73,0.2030655619036276,0
10.255.124.91,0.5736101682105677,0
10.152.182.227,0.22473087942708792,0
10.51.120.9,0.5161962888095369,0
10.109.210.238,0.0,0
10.95.196.155,0.7876224465725844,0
10.38.132.185,0.17534590764892613,0
10.56.89.16,0.39143680465480524,0
10.246.211.216,0.42325458238930247,0
10.151.235.88,0.15052865392491288,0
10.26.145.9,0.4138060180118107,0
10.126.230.69,0.42420063531624774,0
10.81.131.19,0.10737109979084641,0
10.103.90.188,0.1097399551636214,0
10.191.197.236,0.2590613646969485,0
10.51.180.233,0.22690121046293293,0
10.16.74.219,0.528626019169907,0
10.87.122.190,0.3905336369890158,0
10.172.144.134,0.2359152861073818,0
10.154.134.147,0.3712155917415347,0
10.255.61.45,0.0,0
10.184.133.244,0.12693780527365167,0
10.32.245.116,0.30756420166377757,0
10.164.194.58,0.47307310037849015,1
10.100.200.51,0.2899538669311587,0
10.185.109.226,0.5416477999955314,0
10.196.154.63,0.4235879716050528,0
10.120.168.20,0.15233411518573112,0
10.201.93.10,0.22199387080924612,1
10.149.14.23,0.3316843372477143,0
10.102.39.177,0.16027288942872725,0
10.238.157.135,0.5562580355833187,0
10.106.156.166,0.02825477314154215,0
10.25.6.246,0.3132212900848772,0
10.103.172.201,0.3970893627210115,0
10.238.45.233,0.18731060210777953,0
10.205.113.192,0.1422401334701503,0
10.125.42.62,0.23478374071000022,0
10.40.58.75,0.41239970255703484,0
10.6.161.144,0.15003040049442923,0
10.253.243.11,0.03621576261814152,0
10.241.27.60,0.4801169553986052,0
10.149.130.8,0.32985929458711755,0
10.200.129.145,0.4515714860979035,0
10.219.209.96,0.4018663462534881,0
10.200.37.179,0.685977861656393,0
10.144.171.121,0.47299440712130914,0
10.15.200.5,0.10518408762503587,0
10.108.86.117,0.3440535934463166,0
10.166.229.196,0.13850225579129088,0
10.8.114.77,0.1591747672324333,0
10.55.38.119,0.0,0
10.239.244.104,0.19277736362669226,0
10.113.89.23,0.35900685770693996,0
10.32.130.100,0.23679565897325192,0
10.211.124.78,0.030126319350261693,0
10.60.157.21,0.0,0
10.91.156.171,0.6723691870961135,0
10.236.195.142,0.3150321506082999,0
10.14.218.25,0.08518616608002272,0
10.96.17.178,0.3423566919405753,0
10.166.145.155,0.6878372155612174,0
10.21.30.247,0.374092471929179,0
10.117.199.115,0.0,0
10.76.79.194,0.7804583375973886,0
10.53.102.139,0.0,0
10.163.177.88,0.2087976109246336,0
10.251.136.105,0.02331913999342991,0
10.227.147.194,0.10199957800535733,0
10.139.239.211,0.3068819369965275,0
10.239.118.145,0.0,0
10.187.208.141,0.23195088290208218,0
10.41.86.184,0.4794684845482722,0
10.235.71.39,0.08135193508248983,0
10.177.9.178,0.0,0
10.50.131.211,0.22213897956885154,0
10.89.92.234,0.18233170198972481,0
10.208.58.115,0.1309544659331062,0
10.214.126.196,0.012330784776477255,0
10.190.180.242,0.3538369162372244,0
10.184.183.202,0.3690527022883461,0
10.179.154.64,0.036870653108702495,0
10.92.168.27,0.06454927107924802,0
10.238.38.176,0.2772983988011451,0
10.51.129.113,0.05700566838246657,0
10.101.23.205,0.28573239653935767,0
10.166.136.147,0.5436093057232125,0
10.189.165.35,0.23803546375433715,0
10.185.51.134,0.007276726512151693,0
10.2.161.169,0.3284206994643497,0
10.113.191.151,0.2144690540960768,0
10.89.134.121,0.2199685925017372,0
10.87.236.218,0.3450645745757578,0
10.200.66.20,0.38820748055566523,0
10.50.48.103,0.2571004330946609,0
10.31.9.165,0.23786393665814332,0
10.247.146.70,0.6627082980946781,0
10.32.235.53,0.4901107997814596,0
10.150.236.179,0.41670922361303364,0
10.133.235.96,0.2762411891760393,0
10.199.176.86,0.04885135282100522,0
10.41.169.141,0.4754772771867988,0
10.37.128.179,0.2788588293436043,0
10.4.175.128,0.13456619723537327,0
10.213.19.229,0.20137190928246107,0
10.66.31.70,0.05676348675237036,0
10.24.91.25,0.4614658085971724,0
10.251.190.233,0.38660741662435716,0
10.9.70.74,0.2863264923056702,0
10.90.155.189,0.24144288527494598,0
10.213.120.144,0.11386622455003143,0
10.254.180.37,0.0,0
10.170.156.251,0.0,0
10.77.24.56,0.10147093209614202,0
10.198.184.57,0.07140672359722938,0
10.79.242.200,0.30787212492321303,0
10.115.133.123,0.4122987483946642,0
10.221.178.168,0.22431215621979292,0
10.70.184.238,0.531783387024287,0
10.118.25.156,0.09342045608267391,0
10.52.212.83,0.2228925746503444,0
10.191.210.77,0.2398025641444808,0
10.115.176.202,0.4684372657668837,0
10.24.39.248,0.27117741641643567,0
10.168.208.10,0.27671378291162574,0
10.3.176.230,0.0,0
10.31.121.104,0.07001865815784902,0
10.224.165.156,0.4691904547395166,0
10.75.140.126,0.0,0
10.58.238.177,0.5185985304861256,0
10.26.74.118,0.34993289779084613,0
10.155.53.174,0.10049573432724893,0
10.111.247.209,0.08359020471854248,0
10.96.204.135,0.6291910599696615,0
10.21.113.254,0.5322811612958842,0
10.155.189.37,0.22611184569130047,0
10.213.105.51,0.2769183458904758,0
10.39.240.23,0.12076372781794553,0
10.132.81.79,0.276956795565221,0
10.38.48.115,0.1152192622861409,0
10.249.112.237,0.234291395165164,0
10.219.224.196,0.6120658759529484,0
10.151.231.146,0.23087719068991477,0
10.252.223.244,0.04039562374527461,0
10.116.160.210,0.0,0
10.185.57.178,0.275423551472896,0
10.226.236.89,0.09782096910144192,0
10.213.19.196,0.2993206283965073,0
10.245.199.94,0.0,0
10.45.58.169,0.3880500269151764,0
10.137.117.233,0.03796702564139895,0
10.254.224.153,0.2592594518554678,0
10.146.48.93,0.18233935651200567,0
10.224.115.110,0.5936777924557739,0
10.138.219.42,0.28429783468590547,0
10.192.48.185,0.6390943896229189,0
10.135.115.229,0.36214848001248395,0
10.79.176.195,0.5350811844624959,0
10.6.37.127,0.20824035871541585,0
10.118.146.95,0.3191006098980645,0
10.64.54.113,0.49372871780379124,0
10.68.164.54,0.43099198971680974,0
10.1.195.200,0.3561986556369138,0
10.206.252.169,0.18441303344245435,0
10.19.217.36,0.2182447012386559,0
10.109.205.65,0.4775323903206713,0
10.84.89.158,0.519182249746428,0
10.174.65.144,0.13142745414406537,0
10.29.74.240,0.10124820512900604,0
10.87.121.191,0.06917324234595665,0
10.7.139.238,0.4159401231460311,0
